id,event_type,event_cause,crowd_proxy,crowd_estimate,latitude,longitude,address,zone,junction,requires_road_closure,priority,risk_level,start_datetime,hour,day_of_week,is_weekend,resolution_minutes,status
FKID001362,unplanned,vehicle_breakdown,Low,500,12.9641944,77.5707412,"Mysore Road, Jolly Mohalla, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 08:57:51.582000+00:00,8.0,Friday,False,,closed
FKID001363,unplanned,vehicle_breakdown,Low,500,13.0694965,77.446914,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-14 19:07:33.868000+00:00,19.0,Thursday,False,,closed
FKID001364,unplanned,vehicle_breakdown,Low,500,13.0126029,77.5544554,"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 20:42:44.804000+00:00,20.0,Friday,False,,closed
FKID001365,unplanned,vehicle_breakdown,Low,500,13.031589,77.6295783,"4th Main Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 19:23:27.587000+00:00,19.0,Thursday,False,,closed
FKID001366,unplanned,vehicle_breakdown,Low,500,12.93336293,77.68898735,"Outer Ring Road, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 18:46:36.225000+00:00,18.0,Friday,False,,closed
FKID001367,unplanned,vehicle_breakdown,Low,500,13.0166638,77.5836457,"Geddalahalli Main Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Unknown,Unknown,True,High,Severe,2024-02-16 20:00:53.281000+00:00,20.0,Friday,False,,closed
FKID001368,unplanned,vehicle_breakdown,Low,500,13.0295902,77.537008,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 19:53:36.035000+00:00,19.0,Friday,False,,closed
FKID001369,unplanned,vehicle_breakdown,Low,500,13.0434933,77.590776,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 19:10:43.532000+00:00,19.0,Friday,False,,closed
FKID001370,unplanned,vehicle_breakdown,Low,500,12.9840844,77.6405155,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 20:51:31.561000+00:00,20.0,Friday,False,,closed
FKID001371,unplanned,vehicle_breakdown,Low,500,12.9729384,77.5128128,"Dr Rajkumar Puniya Bhoomi Road, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Unknown,Unknown,False,Low,Minor,2024-03-14 21:49:41.694000+00:00,21.0,Thursday,False,,closed
FKID001372,unplanned,vehicle_breakdown,Low,500,13.0270939,77.5434332,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 21:57:25.787000+00:00,21.0,Thursday,False,,closed
FKID001373,unplanned,vehicle_breakdown,Low,500,12.926154,77.676723,"Outer Ring Road, Bellandur Circle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 21:48:17.400000+00:00,21.0,Thursday,False,,closed
FKID001374,unplanned,tree_fall,Low,500,12.95372239,77.57679302,"Sajjan Rao Road, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",Unknown,Unknown,False,Low,Minor,2024-03-14 21:58:59.053000+00:00,21.0,Thursday,False,,closed
FKID001375,unplanned,road_conditions,Low,500,12.9219507,77.5602425,"30th Main Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 21:36:49.204000+00:00,21.0,Thursday,False,,closed
FKID001376,unplanned,vehicle_breakdown,Low,500,12.92625,77.5485883,"Dr Rajkumar Puniya Bhoomi Road, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 21:53:24.811000+00:00,21.0,Thursday,False,,closed
FKID001377,unplanned,vehicle_breakdown,Low,500,13.0697667,77.4467317,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)",Unknown,Unknown,False,Low,Minor,2024-03-14 19:46:44.329000+00:00,19.0,Thursday,False,,closed
FKID001378,unplanned,congestion,Medium,5000,13.0163366,77.6608846,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 20:02:15.671000+00:00,20.0,Thursday,False,,closed
FKID001379,unplanned,vehicle_breakdown,Low,500,12.9879317,77.5741678,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Unknown,Unknown,False,Low,Minor,2024-02-16 20:46:29.678000+00:00,20.0,Friday,False,,closed
FKID001380,unplanned,construction,Medium,5000,13.0483242,77.6450836,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",Unknown,Unknown,False,Low,Minor,2024-03-14 22:49:23.165000+00:00,22.0,Thursday,False,,closed
FKID001381,unplanned,vehicle_breakdown,Low,500,12.9916894,77.5857023,"Sankey Road, The Summit, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 20:00:14.283000+00:00,20.0,Friday,False,,closed
FKID001382,planned,construction,Medium,5000,12.9693554,77.7006781,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 21:01:48.301000+00:00,21.0,Friday,False,,closed
FKID001383,unplanned,vehicle_breakdown,Low,500,12.9918832,77.5511444,"Chord Road, Government Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 19:58:32.990000+00:00,19.0,Friday,False,,closed
FKID001384,unplanned,vehicle_breakdown,Low,500,12.9846104,77.5724988,"BTS Bus Station Road, Old Mysore Road Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560023 (India)",Unknown,Unknown,False,Low,Minor,2024-02-16 22:13:32.326000+00:00,22.0,Friday,False,,closed
FKID001385,unplanned,vehicle_breakdown,Low,500,13.2435188,77.7049397,"Devanahalli Bypass, Tippo Circle, Devanahalli, Karnataka. Pin-562110 (India)",Unknown,Unknown,False,Low,Minor,2024-02-16 20:22:39.782000+00:00,20.0,Friday,False,,closed
FKID001386,unplanned,vehicle_breakdown,Low,500,13.2421567,77.7039459,"Bengaluru Bellary Road, Om Sri Nadaprabhu Kempegowdara Circle, Devanahalli, Karnataka. Pin-562110 (India)",Unknown,Unknown,False,Low,Minor,2024-03-14 20:19:50.888000+00:00,20.0,Thursday,False,,closed
FKID001387,unplanned,congestion,Medium,5000,13.0408936,77.6175047,"MBT Road, Ebisu Tech Park, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 23:24:29.386000+00:00,23.0,Thursday,False,,closed
FKID001388,unplanned,vehicle_breakdown,Low,500,13.0166851,77.5590135,"Canara Union Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 22:53:09.439000+00:00,22.0,Thursday,False,,closed
FKID001389,unplanned,accident,Low,500,13.0092693,77.5268005,"Dr Rajkumar Puniya Bhoomi Road, Malleshwar Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Unknown,Unknown,False,Low,Minor,2024-03-14 21:42:51.767000+00:00,21.0,Thursday,False,,closed
FKID001390,unplanned,others,Low,500,12.9607315,77.5043785,"Kengeri Main Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",Unknown,Unknown,False,Low,Minor,2024-02-17 01:04:06.297000+00:00,1.0,Saturday,True,,closed
FKID001391,unplanned,vehicle_breakdown,Low,500,12.9665883,77.5877557,"Sri Narsimha Rao Road, Sri Narasimharaja Square, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Unknown,Unknown,False,High,Moderate,2024-03-14 23:43:52.553000+00:00,23.0,Thursday,False,,closed
FKID001392,unplanned,vehicle_breakdown,Low,500,13.0212787,77.5357819,"Kanteerava Studio Road, Macksons Industrial Estate, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,Low,Minor,2024-02-16 21:32:42.908000+00:00,21.0,Friday,False,,closed
FKID001393,unplanned,vehicle_breakdown,Low,500,12.90701,77.5461183,"Balaji Nagar Road, Vallabha Nagar, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",Unknown,Unknown,False,Low,Minor,2024-02-16 21:43:57.502000+00:00,21.0,Friday,False,,closed
FKID001394,unplanned,vehicle_breakdown,Low,500,13.103584,77.601009,"Kogilu Main Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 22:15:53.915000+00:00,22.0,Friday,False,,closed
FKID001395,unplanned,vehicle_breakdown,Low,500,13.0354502,77.5266678,"Mumbai Bengaluru Highway, Peenya 2nd Block, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 23:58:10.991000+00:00,23.0,Friday,False,,closed
FKID001396,unplanned,vehicle_breakdown,Low,500,12.9225338,77.6456041,"Outer Ring Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,Unknown,False,High,Moderate,2024-02-16 23:19:27.396000+00:00,23.0,Friday,False,,closed
FKID001397,unplanned,others,Low,500,13.0312086,77.5244957,"5th Cross Road, Industrial Area Stage 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Unknown,Unknown,True,Low,Moderate,2024-02-17 00:07:55.053000+00:00,0.0,Saturday,True,,closed
FKID001398,unplanned,others,Low,500,13.0361367,77.6282007,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,Unknown,True,High,Severe,2024-03-15 00:42:25.927000+00:00,0.0,Friday,False,,active
FKID001399,unplanned,vehicle_breakdown,Low,500,13.0628037,77.4995804,"Sidedahalli Main Road, Sashwath The Magnolia, Siddeshwara Layout, Sidedahalli, Bengaluru, Karnataka. Pin-560073 (India)",Unknown,Unknown,False,Low,Minor,2024-02-17 01:30:14.635000+00:00,1.0,Saturday,True,,closed
FKID001400,unplanned,road_conditions,Low,500,12.9289557,77.5677555,"9th Main Road, Siddanna Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,Low,Minor,2024-03-15 00:32:50.155000+00:00,0.0,Friday,False,,closed
FKID001401,unplanned,pot_holes,Low,500,12.9235611,77.5764936,"36th Cross Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,Low,Minor,2024-03-15 00:28:23.433000+00:00,0.0,Friday,False,,closed
FKID001402,unplanned,pot_holes,Low,500,12.9236401,77.5763541,"Konanakunte Main Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,Low,Minor,2024-03-15 00:45:44.433000+00:00,0.0,Friday,False,,active
FKID001403,unplanned,others,Low,500,13.0359877,77.628011,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 00:56:49.121000+00:00,0.0,Friday,False,,active
FKID001404,unplanned,others,Low,500,12.95291122,77.54039654,"KR Market Road, Dr Rajkumar Circle, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 00:58:01.956000+00:00,0.0,Friday,False,,closed
FKID001405,unplanned,accident,Low,500,12.9863112,77.6475171,"Old Madras Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 00:47:15.818000+00:00,0.0,Friday,False,,closed
FKID001406,unplanned,vehicle_breakdown,Low,500,12.9868684,77.6476655,"Old Madras Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 00:28:22.015000+00:00,0.0,Friday,False,,closed
FKID001407,unplanned,vehicle_breakdown,Low,500,12.9561983,77.6938667,"HAL Airport Road, Manjunatha Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 00:18:09.134000+00:00,0.0,Saturday,True,,closed
FKID001408,unplanned,vehicle_breakdown,Low,500,12.9580302,77.5539199,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 01:41:01.955000+00:00,1.0,Friday,False,,closed
FKID001409,unplanned,vehicle_breakdown,Low,500,12.9782227,77.75121,"Whitefield Main Road, Happy Valley, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Unknown,Unknown,False,Low,Minor,2024-02-16 22:58:38.831000+00:00,22.0,Friday,False,,closed
FKID001410,unplanned,vehicle_breakdown,Low,500,12.9370003,77.5202782,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 02:46:23.452000+00:00,2.0,Saturday,True,,closed
FKID001411,unplanned,others,Low,500,13.1014663,77.5866177,"Doddaballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Unknown,Unknown,False,Low,Minor,2024-02-17 01:52:53.574000+00:00,1.0,Saturday,True,,closed
FKID001412,unplanned,water_logging,Low,500,12.8995982,77.6010296,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 01:31:24.918000+00:00,1.0,Saturday,True,,closed
FKID001413,unplanned,others,Low,500,12.9589138,77.6043356,"Kadidal Manjappa Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 02:51:19.395000+00:00,2.0,Saturday,True,,closed
FKID001414,unplanned,vehicle_breakdown,Low,500,12.9898379,77.5719635,"Subedar Chatram Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Unknown,Unknown,False,Low,Minor,2024-03-15 03:26:40.957000+00:00,3.0,Friday,False,,closed
FKID001415,planned,construction,Medium,5000,12.9387593,77.6364939,"Domlur Inner Ring Road, Jitendra Biswas Colony, Challaghatta, Bengaluru, Karnataka. Pin-560071 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 02:26:09.024000+00:00,2.0,Friday,False,,closed
FKID001416,unplanned,vehicle_breakdown,Low,500,13.0292025,77.5404542,"Vivanta By Taj Yeshwantpur Entry Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 00:21:04.019000+00:00,0.0,Friday,False,,closed
FKID001417,unplanned,vehicle_breakdown,Low,500,12.9868362,77.647518,"Old Madras Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 00:24:11.438000+00:00,0.0,Friday,False,,closed
FKID001418,unplanned,water_logging,Low,500,12.9497794,77.6993219,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 04:26:14.691000+00:00,4.0,Saturday,True,,active
FKID001419,unplanned,vehicle_breakdown,Low,500,12.9255212,77.5496526,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 04:11:18.144000+00:00,4.0,Saturday,True,,closed
FKID001420,unplanned,vehicle_breakdown,Low,500,12.9305032,77.5802774,"4th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Unknown,Unknown,False,Low,Minor,2024-02-17 03:14:19.776000+00:00,3.0,Saturday,True,,closed
FKID001421,unplanned,congestion,Medium,5000,13.044472,77.5829141,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 04:44:22.642000+00:00,4.0,Saturday,True,,closed
FKID001422,unplanned,vehicle_breakdown,Low,500,12.9276914,77.6207494,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 04:37:06.856000+00:00,4.0,Saturday,True,,closed
FKID001423,unplanned,vehicle_breakdown,Low,500,12.91304392,77.62528618,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 05:09:02.052000+00:00,5.0,Saturday,True,,closed
FKID001424,unplanned,vehicle_breakdown,Low,500,12.9959803,77.667998,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 04:49:18.703000+00:00,4.0,Friday,False,,closed
FKID001425,unplanned,congestion,Medium,5000,13.0412942,77.6226947,"MBT Road, AK Colony, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 04:48:30.627000+00:00,4.0,Friday,False,,closed
FKID001426,unplanned,vehicle_breakdown,Low,500,12.9633836,77.5814857,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 04:28:57.064000+00:00,4.0,Friday,False,,closed
FKID001427,unplanned,vehicle_breakdown,Low,500,12.9479363,77.5343203,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 03:22:55.403000+00:00,3.0,Saturday,True,,closed
FKID001428,unplanned,vehicle_breakdown,Low,500,12.9946264,77.4951019,"1st Main Road, Maruthi Nagar, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",Unknown,Unknown,False,Low,Minor,2024-03-15 05:25:24.681000+00:00,5.0,Friday,False,,closed
FKID001429,unplanned,vehicle_breakdown,Low,500,12.9556816,77.7160269,"HAL Airport Road, Smartworks, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 04:06:28.194000+00:00,4.0,Saturday,True,,closed
FKID001430,unplanned,vehicle_breakdown,Low,500,12.9943539,77.6157434,"Wheeler Road, Ranka D Paradise, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Unknown,Unknown,False,Low,Minor,2024-02-17 04:21:51.177000+00:00,4.0,Saturday,True,,closed
FKID001431,unplanned,vehicle_breakdown,Low,500,13.043268,77.5524725,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 03:28:04.588000+00:00,3.0,Saturday,True,,closed
FKID001432,unplanned,vehicle_breakdown,Low,500,12.9901789,77.5037504,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 05:42:14.040000+00:00,5.0,Friday,False,,closed
FKID001433,unplanned,road_conditions,Low,500,12.9827544,77.5491868,"66th Cross Road, Jedehalli, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 05:35:24.740000+00:00,5.0,Friday,False,,active
FKID001434,planned,construction,Medium,5000,13.0445334,77.5829159,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 05:33:31.522000+00:00,5.0,Friday,False,,closed
FKID001435,unplanned,pot_holes,Low,500,12.9974709,77.550139,"Sri B Gangaiah Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 05:38:46.869000+00:00,5.0,Friday,False,,active
FKID001436,unplanned,vehicle_breakdown,Low,500,13.0244407,77.5475007,"Mumbai Bengaluru Highway, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,High,Moderate,2024-02-17 08:29:27.600000+00:00,8.0,Saturday,True,,closed
FKID001437,unplanned,vehicle_breakdown,Low,500,12.9874519,77.587879,"Sankey Road, Dharmaprakash Devarao Shivaram Ubhayaker Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 05:52:09.129000+00:00,5.0,Friday,False,,closed
FKID001438,unplanned,pot_holes,Low,500,12.9970649,77.5502312,"Sri B Gangaiah Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 05:41:12.157000+00:00,5.0,Friday,False,,active
FKID001439,unplanned,vehicle_breakdown,Low,500,12.9883914,77.5741063,"Padmabhushan Dr RK Srikantan Road, Swastik Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Unknown,Unknown,False,Low,Minor,2024-03-15 04:28:07.736000+00:00,4.0,Friday,False,,closed
FKID001440,unplanned,vehicle_breakdown,Low,500,12.9651116,77.5969901,"Richmond Road Flyover, Richmond Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,Unknown,False,High,Moderate,2024-03-15 03:55:20.737000+00:00,3.0,Friday,False,,closed
